kreise,Distance,closest_camp,unemp,educ,west,female,age,urban_scale,lr,immigrants07,unemployment07,prop_jewish25,unemployment33,population25,nazishare33,intolerance,resentment,far_right,state
-,9.407205762,DoraMittlebau,0,5,1,1,27,3,NA,0.04102149,0.064824178,0.007286373,0.092017347,1.273263687,0.507608786,0.815361973,3.394839468,0,DE7
-,11.1401197,DoraMittlebau,1,8,1,1,50,3,NA,0.038027982,0.074962202,0.013230323,0.052408869,1.232830162,0.664400079,-0.378253486,-6.06448763,0,DE7
-,11.1401197,DoraMittlebau,0,6,1,0,21,3,5,0.038027982,0.074962202,0.013230323,0.052408869,1.232830162,0.664400079,0.396214214,-2.003918479,0,DE7
-,11.1401197,DoraMittlebau,0,5,1,1,40,3,NA,0.038027982,0.074962202,0.013230323,0.052408869,1.232830162,0.664400079,-0.378253486,-4.955504874,0,DE7
-,11.1401197,DoraMittlebau,0,6,1,1,26,3,2,0.038027982,0.074962202,0.013230323,0.052408869,1.232830162,0.664400079,-0.378253486,-9.760219051,0,DE7
-,11.1401197,DoraMittlebau,1,3,1,1,59,3,NA,0.038027982,0.074962202,0.013230323,0.052408869,1.232830162,0.664400079,-0.378253486,0.971991292,0,DE7
-,11.1401197,DoraMittlebau,1,5,1,1,58,3,5,0.038027982,0.074962202,0.013230323,0.052408869,1.232830162,0.664400079,-0.378253486,-7.8987568,0,DE7
-,11.1401197,DoraMittlebau,0,5,1,0,49,3,NA,0.038027982,0.074962202,0.013230323,0.052408869,1.232830162,0.664400079,-0.378253486,0.246107234,0,DE7
-,11.1401197,DoraMittlebau,0,7,1,1,49,3,7,0.038027982,0.074962202,0.013230323,0.052408869,1.232830162,0.664400079,-0.378253486,-1.853617398,0,DE7
-,11.1401197,DoraMittlebau,0,5,1,0,49,3,NA,0.038027982,0.074962202,0.013230323,0.052408869,1.232830162,0.664400079,-0.378253486,-5.433270896,0,DE7
-,11.1401197,DoraMittlebau,0,7,1,0,57,3,NA,0.038027982,0.074962202,0.013230323,0.052408869,1.232830162,0.664400079,-0.378253486,-4.315203976,0,DE7
-,13.19246144,Hinzert,0,5,1,0,48,1,7,0.051910837,0.060655975,0.003022096,0.097892669,0.86033,0.371735402,0.507541101,4.879027468,0,DEB
-,13.19246144,Hinzert,0,5,1,0,70,1,2,0.051910837,0.060655975,0.003022096,0.097892669,0.86033,0.371735402,-0.378253486,6.142442564,0,DEB
-,13.19246144,Hinzert,0,5,1,0,41,1,5,0.051910837,0.060655975,0.003022096,0.097892669,0.86033,0.371735402,0.507541101,4.509315865,0,DEB
-,13.19246144,Hinzert,1,5,1,1,69,1,7,0.051910837,0.060655975,0.003022096,0.097892669,0.86033,0.371735402,0.396214214,3.024327167,0,DEB
-,13.19246144,Hinzert,0,8,1,1,52,1,7,0.051910837,0.060655975,0.003022096,0.097892669,0.86033,0.371735402,-0.378253486,4.337105209,0,DEB
-,13.19246144,Hinzert,0,6,1,0,58,1,7,0.051910837,0.060655975,0.003022096,0.097892669,0.86033,0.371735402,-0.378253486,5.339015174,0,DEB
-,13.19246144,Hinzert,0,5,1,0,52,1,7,0.051910837,0.060655975,0.003022096,0.097892669,0.86033,0.371735402,0.396214214,3.479433917,0,DEB
-,13.19246144,Hinzert,0,3,1,0,50,1,7,0.051910837,0.060655975,0.003022096,0.097892669,0.86033,0.371735402,0.507541101,3.744906475,0,DEB
-,13.19246144,Hinzert,0,5,1,0,24,1,4,0.051910837,0.060655975,0.003022096,0.097892669,0.86033,0.371735402,0.507541101,2.297953374,0,DEB
-,13.19246144,Hinzert,0,5,1,1,48,1,7,0.051910837,0.060655975,0.003022096,0.097892669,0.86033,0.371735402,0.507541101,2.934851762,0,DEB
-,13.19246144,Hinzert,0,5,1,1,47,1,5,0.051910837,0.060655975,0.003022096,0.097892669,0.86033,0.371735402,0.507541101,5.033466891,0,DEB
-,13.19246144,Hinzert,0,7,1,1,34,1,4,0.051910837,0.060655975,0.003022096,0.097892669,0.86033,0.371735402,0.507541101,3.854827174,0,DEB
-,13.19246144,Hinzert,1,3,1,0,29,1,NA,0.051910837,0.060655975,0.003022096,0.097892669,0.86033,0.371735402,-0.378253486,0.40440184,0,DEB
-,13.19246144,Hinzert,0,5,1,1,28,1,4,0.051910837,0.060655975,0.003022096,0.097892669,0.86033,0.371735402,-0.378253486,2.960163848,0,DEB
-,13.19246144,Hinzert,0,2,1,1,22,1,NA,0.051910837,0.060655975,0.003022096,0.097892669,0.86033,0.371735402,-0.378253486,-0.324276743,0,DEB
-,13.19246144,Hinzert,0,5,1,0,32,1,7,0.051910837,0.060655975,0.003022096,0.097892669,0.86033,0.371735402,0.507541101,6.542966977,0,DEB
-,13.19246144,Hinzert,0,3,1,0,25,1,9,0.051910837,0.060655975,0.003022096,0.097892669,0.86033,0.371735402,0.507541101,6.62490153,1,DEB
-,16.61895421,Hinzert,0,7,1,0,67,7,7,0.076487272,0.062763504,0.003038294,0.092632933,1.56996,0.561791335,0.507541101,3.436517365,0,DEA
-,16.61895421,Hinzert,0,8,1,0,63,7,6,0.076487272,0.062763504,0.003038294,0.092632933,1.56996,0.561791335,-0.378253486,3.26244751,0,DEA
-,16.61895421,Hinzert,1,2,1,1,80,7,7,0.076487272,0.062763504,0.003038294,0.092632933,1.56996,0.561791335,-0.378253486,2.543614569,0,DEA
-,5.873629643,Hinzert,0,7,1,1,30,5,NA,0.069374125,0.078364502,0.014373266,0.068896933,0.963367606,0.44789678,0.348260353,-1.564549915,0,DEB
-,5.873629643,Hinzert,0,5,1,0,44,5,NA,0.069374125,0.078364502,0.014373266,0.068896933,0.963367606,0.44789678,0.348260353,-5.298045192,0,DEB
-,5.873629643,Hinzert,0,7,1,0,66,5,6,0.069374125,0.078364502,0.014373266,0.068896933,0.963367606,0.44789678,-0.378253486,-3.206018165,0,DEB
-,5.873629643,Hinzert,0,5,1,0,46,5,NA,0.069374125,0.078364502,0.014373266,0.068896933,0.963367606,0.44789678,0.348260353,-2.569119777,0,DEB
-,5.873629643,Hinzert,0,3,1,1,45,5,NA,0.069374125,0.078364502,0.014373266,0.068896933,0.963367606,0.44789678,0.348260353,2.971843796,0,DEB
-,7.710767628,Hinzert,0,6,1,1,65,1,NA,0.05284286,0.067387905,0.008753666,0.098619714,1.022180505,0.309697494,-0.378253486,0.136798341,0,DEB
-,7.710767628,Hinzert,0,7,1,0,50,1,NA,0.05284286,0.067387905,0.008753666,0.098619714,1.022180505,0.309697494,-0.378253486,-4.414880884,0,DEB
-,7.710767628,Hinzert,0,3,1,0,76,1,NA,0.05284286,0.067387905,0.008753666,0.098619714,1.022180505,0.309697494,0.706859478,4.963795766,0,DEB
-,7.710767628,Hinzert,0,3,1,0,19,1,NA,0.05284286,0.067387905,0.008753666,0.098619714,1.022180505,0.309697494,-0.378253486,0.600533322,0,DEB
-,7.710767628,Hinzert,0,7,1,1,54,1,5,0.05284286,0.067387905,0.008753666,0.098619714,1.022180505,0.309697494,0.348260353,3.173885634,0,DEB
-,7.710767628,Hinzert,0,5,1,0,42,1,NA,0.05284286,0.067387905,0.008753666,0.098619714,1.022180505,0.309697494,-0.378253486,-4.847148732,0,DEB
-,11.11658694,Hinzert,0,5,1,1,73,7,6,0.211280264,0.095247916,0.010955815,0.122747519,0.995711488,0.356634449,-0.378253486,-4.201159098,0,DEB
-,11.11658694,Hinzert,0,3,1,0,37,7,NA,0.211280264,0.095247916,0.010955815,0.122747519,0.995711488,0.356634449,-0.378253486,1.803390666,0,DEB
-,11.11658694,Hinzert,0,3,1,0,59,7,NA,0.211280264,0.095247916,0.010955815,0.122747519,0.995711488,0.356634449,-0.378253486,-6.627800851,0,DEB
-,11.11658694,Hinzert,0,5,1,1,67,7,NA,0.211280264,0.095247916,0.010955815,0.122747519,0.995711488,0.356634449,-0.378253486,2.444261382,0,DEB
-,11.11658694,Hinzert,0,5,1,1,78,7,NA,0.211280264,0.095247916,0.010955815,0.122747519,0.995711488,0.356634449,-0.378253486,-2.171595325,0,DEB
-,11.11658694,Hinzert,0,5,1,0,68,7,NA,0.211280264,0.095247916,0.010955815,0.122747519,0.995711488,0.356634449,-0.378253486,1.256148613,0,DEB
-,11.11658694,Hinzert,1,5,1,1,53,7,NA,0.211280264,0.095247916,0.010955815,0.122747519,0.995711488,0.356634449,-0.378253486,-1.606241975,0,DEB
-,11.11658694,Hinzert,0,6,1,1,40,7,NA,0.211280264,0.095247916,0.010955815,0.122747519,0.995711488,0.356634449,-0.378253486,0.121860853,0,DEB
-,11.11658694,Hinzert,0,5,1,1,57,7,NA,0.211280264,0.095247916,0.010955815,0.122747519,0.995711488,0.356634449,-0.378253486,-7.463000884,0,DEB
-,17.8553507,Dachau,0,7,1,0,64,8,7,0.21389473,0.056719826,0.011966758,0.089540632,3.807285166,0.341092624,0.348260353,1.865528019,0,DE1
-,17.8553507,Dachau,0,8,1,0,45,8,6,0.21389473,0.056719826,0.011966758,0.089540632,3.807285166,0.341092624,-0.378253486,-1.729574827,0,DE1
-,17.8553507,Dachau,1,5,1,1,36,8,5,0.21389473,0.056719826,0.011966758,0.089540632,3.807285166,0.341092624,-0.378253486,-0.163242137,0,DE1
-,17.8553507,Dachau,0,5,1,1,34,8,6,0.21389473,0.056719826,0.011966758,0.089540632,3.807285166,0.341092624,0.348260353,-7.749191252,0,DE1
-,17.8553507,Dachau,0,5,1,1,47,8,5,0.21389473,0.056719826,0.011966758,0.089540632,3.807285166,0.341092624,-0.378253486,-3.287198322,0,DE1
-,17.8553507,Dachau,0,7,1,1,31,8,4,0.21389473,0.056719826,0.011966758,0.089540632,3.807285166,0.341092624,-0.378253486,-7.420084331,0,DE1
-,17.8553507,Dachau,0,7,1,0,55,8,6,0.21389473,0.056719826,0.011966758,0.089540632,3.807285166,0.341092624,0.348260353,0.951234261,0,DE1
-,17.8553507,Dachau,0,5,1,1,49,8,5,0.21389473,0.056719826,0.011966758,0.089540632,3.807285166,0.341092624,-0.378253486,-0.3401599,0,DE1
-,17.8553507,Dachau,0,8,1,0,46,8,7,0.21389473,0.056719826,0.011966758,0.089540632,3.807285166,0.341092624,-0.378253486,-5.134666576,0,DE1
-,17.8553507,Dachau,0,5,1,1,39,8,5,0.21389473,0.056719826,0.011966758,0.089540632,3.807285166,0.341092624,-0.378253486,-2.244690757,0,DE1
-,17.8553507,Dachau,1,5,1,1,38,8,6,0.21389473,0.056719826,0.011966758,0.089540632,3.807285166,0.341092624,-0.378253486,-1.172692954,0,DE1
-,17.8553507,Dachau,0,5,1,1,41,8,7,0.21389473,0.056719826,0.011966758,0.089540632,3.807285166,0.341092624,-0.378253486,-6.497449022,0,DE1
-,15.05516728,Dachau,0,7,1,0,66,3,NA,0.059040064,0.034815276,0.005208773,0.018929837,1.025111912,0.624343284,0.396214214,1.411547868,0,DE1
-,15.05516728,Dachau,0,7,1,1,71,3,NA,0.059040064,0.034815276,0.005208773,0.018929837,1.025111912,0.624343284,-0.378253486,1.572078576,0,DE1
-,15.05516728,Dachau,0,7,1,1,46,3,NA,0.059040064,0.034815276,0.005208773,0.018929837,1.025111912,0.624343284,-0.378253486,-2.86288804,0,DE1
-,15.05516728,Dachau,0,5,1,1,82,3,6,0.059040064,0.034815276,0.005208773,0.018929837,1.025111912,0.624343284,-0.378253486,2.788134121,0,DE1
-,15.05516728,Dachau,0,8,1,0,73,3,7,0.059040064,0.034815276,0.005208773,0.018929837,1.025111912,0.624343284,0.396214214,-1.889304836,0,DE1
-,15.05516728,Dachau,0,3,1,1,79,3,6,0.059040064,0.034815276,0.005208773,0.018929837,1.025111912,0.624343284,-0.378253486,-3.841836256,0,DE1
-,15.05516728,Dachau,1,6,1,1,50,3,7,0.059040064,0.034815276,0.005208773,0.018929837,1.025111912,0.624343284,-0.378253486,-3.269275036,0,DE1
-,15.05516728,Dachau,1,5,1,1,66,3,4,0.059040064,0.034815276,0.005208773,0.018929837,1.025111912,0.624343284,-0.378253486,-5.041059156,0,DE1
-,10.46762635,Dachau,0,7,1,1,69,5,6,0.091619212,0.050690503,0.002162055,0.038684258,0.634680984,0.436583421,0.415280661,-9.96546466,0,DE1
-,10.46762635,Dachau,0,5,1,1,58,5,7,0.091619212,0.050690503,0.002162055,0.038684258,0.634680984,0.436583421,0.348260353,3.551938787,0,DE1
-,10.46762635,Dachau,0,5,1,0,36,5,5,0.091619212,0.050690503,0.002162055,0.038684258,0.634680984,0.436583421,0.348260353,3.176726461,0,DE1
-,10.46762635,Dachau,0,3,1,1,78,5,7,0.091619212,0.050690503,0.002162055,0.038684258,0.634680984,0.436583421,1.172202532,4.198266858,0,DE1
-,10.46762635,Dachau,0,3,1,0,76,5,7,0.091619212,0.050690503,0.002162055,0.038684258,0.634680984,0.436583421,1.172202532,4.201107685,0,DE1
-,10.46762635,Dachau,0,5,1,0,21,2,5,0.091619212,0.050690503,0.002162055,0.038684258,0.634680984,0.436583421,-0.378253486,0.476906709,0,DE1
-,10.46762635,Dachau,0,3,1,1,34,2,5,0.091619212,0.050690503,0.002162055,0.038684258,0.634680984,0.436583421,0.348260353,-3.28605756,0,DE1
-,10.46762635,Dachau,0,3,1,1,66,2,5,0.091619212,0.050690503,0.002162055,0.038684258,0.634680984,0.436583421,0.790751473,1.055640073,0,DE1
-,10.46762635,Dachau,0,2,1,0,18,2,4,0.091619212,0.050690503,0.002162055,0.038684258,0.634680984,0.436583421,0.348260353,0.857157498,0,DE1
-,10.46762635,Dachau,0,5,1,0,61,2,7,0.091619212,0.050690503,0.002162055,0.038684258,0.634680984,0.436583421,0.348260353,-1.078155664,0,DE1
-,10.46762635,Dachau,0,3,1,1,52,2,5,0.091619212,0.050690503,0.002162055,0.038684258,0.634680984,0.436583421,-0.378253486,-4.50761383,0,DE1
-,10.46762635,Dachau,0,5,1,0,66,2,5,0.091619212,0.050690503,0.002162055,0.038684258,0.634680984,0.436583421,-0.378253486,0.965363969,0,DE1
-,10.46762635,Dachau,0,5,1,0,47,2,5,0.091619212,0.050690503,0.002162055,0.038684258,0.634680984,0.436583421,-0.378253486,-0.4791721,0,DE1
-,10.46762635,Dachau,0,5,1,1,57,2,7,0.091619212,0.050690503,0.002162055,0.038684258,0.634680984,0.436583421,-0.378253486,-0.11607856,0,DE1
-,10.46762635,Dachau,0,5,1,1,52,2,5,0.091619212,0.050690503,0.002162055,0.038684258,0.634680984,0.436583421,1.10909838,2.875569398,0,DE1
-,13.4187352,Hinzert,0,8,1,1,42,7,4,0.13806941,0.042626835,0.016172106,0.105837,0.829639101,0.464422035,-0.378253486,-5.655124096,0,DE1
-,13.4187352,Hinzert,0,7,1,1,43,7,NA,0.13806941,0.042626835,0.016172106,0.105837,0.829639101,0.464422035,-0.378253486,0.240145982,0,DE1
-,13.4187352,Hinzert,0,5,1,1,35,7,NA,0.13806941,0.042626835,0.016172106,0.105837,0.829639101,0.464422035,-0.378253486,-8.157602035,0,DE1
-,13.4187352,Hinzert,0,3,1,1,18,7,NA,0.13806941,0.042626835,0.016172106,0.105837,0.829639101,0.464422035,-0.378253486,-5.777670412,0,DE1
